user_id,event_type,event_time,acquisition_channel,plan_selected
user_01630,core_feature_used,2026-05-26 10:17:00,Content/Blog,
user_01630,upgraded_to_paid,2026-06-08 05:17:00,Content/Blog,Team
user_01631,trial_signup,2026-03-09 04:45:00,Referral,
user_01631,onboarding_completed,2026-03-09 06:20:00,Referral,
user_01631,core_feature_used,2026-03-10 08:47:00,Referral,
user_01631,app_session,2026-03-16 17:47:00,Referral,
user_01632,trial_signup,2026-03-24 07:28:00,Content/Blog,
user_01633,trial_signup,2026-02-09 21:17:00,Organic Search,
user_01633,onboarding_completed,2026-02-09 22:19:00,Organic Search,
user_01634,trial_signup,2026-03-04 07:28:00,Content/Blog,
user_01634,onboarding_completed,2026-03-04 08:28:00,Content/Blog,
user_01634,core_feature_used,2026-03-05 04:53:00,Content/Blog,
user_01634,app_session,2026-03-06 23:53:00,Content/Blog,
user_01635,trial_signup,2026-05-23 17:36:00,Paid Ads,
user_01635,onboarding_completed,2026-05-23 18:28:00,Paid Ads,
user_01636,trial_signup,2026-05-28 12:47:00,Paid Ads,
user_01636,onboarding_completed,2026-05-28 16:15:00,Paid Ads,
user_01637,trial_signup,2026-03-09 13:23:00,Content/Blog,
user_01637,onboarding_completed,2026-03-09 14:28:00,Content/Blog,
user_01637,core_feature_used,2026-03-10 15:00:00,Content/Blog,
user_01638,trial_signup,2026-03-05 17:37:00,Organic Search,
user_01638,onboarding_completed,2026-03-05 21:36:00,Organic Search,
user_01639,trial_signup,2026-05-02 17:20:00,Paid Ads,
user_01639,onboarding_completed,2026-05-02 20:56:00,Paid Ads,
user_01640,trial_signup,2026-05-22 07:29:00,Referral,
user_01640,onboarding_completed,2026-05-22 11:08:00,Referral,
user_01640,core_feature_used,2026-05-24 05:32:00,Referral,
user_01640,app_session,2026-05-29 18:32:00,Referral,
user_01640,app_session,2026-05-30 23:32:00,Referral,
user_01640,upgraded_to_paid,2026-06-01 22:32:00,Referral,Pro
user_01641,trial_signup,2026-05-03 22:09:00,Content/Blog,
user_01641,onboarding_completed,2026-05-03 23:44:00,Content/Blog,
user_01641,core_feature_used,2026-05-04 18:44:00,Content/Blog,
user_01641,app_session,2026-05-10 18:44:00,Content/Blog,
user_01641,app_session,2026-05-17 13:44:00,Content/Blog,
user_01641,app_session,2026-05-22 02:44:00,Content/Blog,
user_01642,trial_signup,2026-04-12 06:42:00,Content/Blog,
user_01642,onboarding_completed,2026-04-12 09:04:00,Content/Blog,
user_01643,trial_signup,2026-03-01 18:51:00,Organic Search,
user_01644,trial_signup,2026-02-06 17:43:00,Content/Blog,
user_01644,onboarding_completed,2026-02-06 21:28:00,Content/Blog,
user_01644,core_feature_used,2026-02-08 15:14:00,Content/Blog,
user_01645,trial_signup,2026-01-19 19:04:00,Paid Ads,
user_01645,onboarding_completed,2026-01-19 22:15:00,Paid Ads,
user_01645,core_feature_used,2026-01-20 11:42:00,Paid Ads,
user_01645,app_session,2026-01-25 16:42:00,Paid Ads,
user_01646,trial_signup,2026-05-07 23:07:00,Organic Search,
user_01646,onboarding_completed,2026-05-07 23:36:00,Organic Search,
user_01647,trial_signup,2026-04-10 13:24:00,Paid Ads,
user_01648,trial_signup,2026-03-29 05:06:00,Organic Search,
user_01648,onboarding_completed,2026-03-29 05:56:00,Organic Search,
user_01649,trial_signup,2026-05-08 02:11:00,Content/Blog,
user_01649,onboarding_completed,2026-05-08 03:07:00,Content/Blog,
user_01649,core_feature_used,2026-05-09 23:28:00,Content/Blog,
user_01649,app_session,2026-05-13 13:28:00,Content/Blog,
user_01649,app_session,2026-05-15 05:28:00,Content/Blog,
user_01649,app_session,2026-05-18 05:28:00,Content/Blog,
user_01650,trial_signup,2026-05-23 01:43:00,Organic Search,
user_01650,onboarding_completed,2026-05-23 02:31:00,Organic Search,
user_01650,core_feature_used,2026-05-24 14:48:00,Organic Search,
user_01650,upgraded_to_paid,2026-05-29 14:48:00,Organic Search,Pro
user_01651,trial_signup,2026-04-06 02:11:00,Paid Ads,
user_01651,onboarding_completed,2026-04-06 04:54:00,Paid Ads,
user_01652,trial_signup,2026-03-30 03:55:00,Paid Ads,
user_01653,trial_signup,2026-04-06 18:11:00,Organic Search,
user_01654,trial_signup,2026-02-15 16:09:00,Referral,
user_01655,trial_signup,2026-01-10 17:56:00,Paid Ads,
user_01656,trial_signup,2026-03-21 09:06:00,Content/Blog,
user_01656,onboarding_completed,2026-03-21 09:57:00,Content/Blog,
user_01657,trial_signup,2026-01-26 15:12:00,Organic Search,
user_01657,onboarding_completed,2026-01-26 17:53:00,Organic Search,
user_01658,trial_signup,2026-05-21 12:50:00,Content/Blog,
user_01658,onboarding_completed,2026-05-21 13:24:00,Content/Blog,
user_01659,trial_signup,2026-03-05 11:09:00,Organic Search,
user_01659,onboarding_completed,2026-03-05 14:43:00,Organic Search,
user_01659,core_feature_used,2026-03-06 18:28:00,Organic Search,
user_01659,upgraded_to_paid,2026-03-15 15:28:00,Organic Search,Pro
user_01660,trial_signup,2026-01-26 16:05:00,Content/Blog,
user_01660,onboarding_completed,2026-01-26 17:32:00,Content/Blog,
user_01661,trial_signup,2026-05-17 16:25:00,Paid Ads,
user_01662,trial_signup,2026-03-14 10:08:00,Paid Ads,
user_01662,onboarding_completed,2026-03-14 11:03:00,Paid Ads,
user_01662,core_feature_used,2026-03-16 05:58:00,Paid Ads,
user_01662,upgraded_to_paid,2026-03-18 15:58:00,Paid Ads,Pro
user_01662,app_session,2026-03-20 17:58:00,Paid Ads,
user_01662,app_session,2026-03-22 08:58:00,Paid Ads,
user_01663,trial_signup,2026-03-20 15:50:00,Paid Ads,
user_01664,trial_signup,2026-01-15 16:53:00,Referral,
user_01664,onboarding_completed,2026-01-15 17:20:00,Referral,
user_01664,core_feature_used,2026-01-17 09:36:00,Referral,
user_01664,upgraded_to_paid,2026-01-22 21:36:00,Referral,Starter
user_01664,app_session,2026-01-23 02:36:00,Referral,
user_01664,app_session,2026-01-25 22:36:00,Referral,
user_01664,app_session,2026-01-29 21:36:00,Referral,
user_01664,app_session,2026-01-31 14:36:00,Referral,
user_01665,trial_signup,2026-01-14 21:55:00,Content/Blog,
user_01665,onboarding_completed,2026-01-15 00:10:00,Content/Blog,
user_01666,trial_signup,2026-04-05 21:44:00,Organic Search,
user_01666,onboarding_completed,2026-04-05 22:43:00,Organic Search,
user_01666,core_feature_used,2026-04-06 11:33:00,Organic Search,
user_01666,app_session,2026-04-12 21:33:00,Organic Search,
user_01666,app_session,2026-04-14 19:33:00,Organic Search,
user_01666,app_session,2026-04-17 10:33:00,Organic Search,
user_01666,app_session,2026-04-20 04:33:00,Organic Search,
user_01667,trial_signup,2026-04-08 06:57:00,Organic Search,
user_01668,trial_signup,2026-01-02 07:42:00,Content/Blog,
user_01669,trial_signup,2026-02-15 12:52:00,Content/Blog,
user_01669,onboarding_completed,2026-02-15 16:51:00,Content/Blog,
user_01670,trial_signup,2026-02-06 19:15:00,Organic Search,
user_01670,onboarding_completed,2026-02-06 20:26:00,Organic Search,
user_01671,trial_signup,2026-05-27 22:55:00,Paid Ads,
user_01672,trial_signup,2026-03-11 13:44:00,Organic Search,
user_01672,onboarding_completed,2026-03-11 17:19:00,Organic Search,
user_01672,core_feature_used,2026-03-12 12:28:00,Organic Search,
user_01672,app_session,2026-03-15 03:28:00,Organic Search,
user_01672,app_session,2026-03-18 22:28:00,Organic Search,
user_01672,app_session,2026-03-20 18:28:00,Organic Search,
user_01672,upgraded_to_paid,2026-03-26 02:28:00,Organic Search,Starter
user_01672,app_session,2026-03-27 06:28:00,Organic Search,
user_01673,trial_signup,2026-01-19 20:07:00,Referral,
user_01673,onboarding_completed,2026-01-20 00:02:00,Referral,
user_01674,trial_signup,2026-05-18 10:10:00,Organic Search,
user_01675,trial_signup,2026-04-12 09:34:00,Organic Search,
user_01675,onboarding_completed,2026-04-12 13:18:00,Organic Search,
user_01676,trial_signup,2026-01-31 12:52:00,Organic Search,
user_01677,trial_signup,2026-01-23 17:54:00,Organic Search,
user_01677,onboarding_completed,2026-01-23 18:31:00,Organic Search,
user_01677,core_feature_used,2026-01-23 21:07:00,Organic Search,
user_01677,app_session,2026-01-25 00:07:00,Organic Search,
user_01677,app_session,2026-01-27 01:07:00,Organic Search,
user_01677,app_session,2026-01-31 06:07:00,Organic Search,
user_01677,upgraded_to_paid,2026-02-04 23:07:00,Organic Search,Starter
user_01678,trial_signup,2026-04-23 23:09:00,Paid Ads,
user_01678,onboarding_completed,2026-04-24 02:30:00,Paid Ads,
user_01678,core_feature_used,2026-04-25 13:02:00,Paid Ads,
user_01678,app_session,2026-04-27 19:02:00,Paid Ads,
user_01678,app_session,2026-05-04 05:02:00,Paid Ads,
user_01678,app_session,2026-05-05 23:02:00,Paid Ads,
user_01678,app_session,2026-05-07 03:02:00,Paid Ads,
user_01679,trial_signup,2026-02-14 11:29:00,Content/Blog,
user_01679,onboarding_completed,2026-02-14 14:18:00,Content/Blog,
user_01679,core_feature_used,2026-02-15 16:24:00,Content/Blog,
user_01679,app_session,2026-02-19 08:24:00,Content/Blog,
user_01679,upgraded_to_paid,2026-02-19 12:24:00,Content/Blog,Starter
user_01680,trial_signup,2026-04-23 00:55:00,Referral,
user_01680,onboarding_completed,2026-04-23 04:35:00,Referral,
user_01680,core_feature_used,2026-04-24 16:49:00,Referral,
user_01680,app_session,2026-04-26 20:49:00,Referral,
user_01680,app_session,2026-05-02 06:49:00,Referral,
user_01680,upgraded_to_paid,2026-05-05 18:49:00,Referral,Pro
user_01681,trial_signup,2026-02-13 23:59:00,Paid Ads,
user_01681,onboarding_completed,2026-02-14 00:13:00,Paid Ads,
user_01681,core_feature_used,2026-02-14 07:28:00,Paid Ads,
user_01681,app_session,2026-02-15 19:28:00,Paid Ads,
user_01681,app_session,2026-02-17 13:28:00,Paid Ads,
user_01681,app_session,2026-02-19 01:28:00,Paid Ads,
user_01682,trial_signup,2026-02-27 20:02:00,Organic Search,
user_01682,onboarding_completed,2026-02-27 20:25:00,Organic Search,
user_01682,core_feature_used,2026-03-01 05:06:00,Organic Search,
user_01682,app_session,2026-03-07 17:06:00,Organic Search,
user_01682,app_session,2026-03-11 14:06:00,Organic Search,
user_01682,app_session,2026-03-17 02:06:00,Organic Search,
user_01682,app_session,2026-03-22 01:06:00,Organic Search,
user_01682,app_session,2026-03-24 22:06:00,Organic Search,
user_01683,trial_signup,2026-04-27 15:58:00,Organic Search,
user_01684,trial_signup,2026-04-03 07:09:00,Paid Ads,
user_01684,onboarding_completed,2026-04-03 10:21:00,Paid Ads,
user_01684,core_feature_used,2026-04-04 13:02:00,Paid Ads,
user_01684,app_session,2026-04-07 00:02:00,Paid Ads,
user_01684,app_session,2026-04-13 00:02:00,Paid Ads,
user_01684,app_session,2026-04-17 09:02:00,Paid Ads,
user_01684,app_session,2026-04-19 10:02:00,Paid Ads,
user_01684,app_session,2026-04-23 23:02:00,Paid Ads,
user_01685,trial_signup,2026-02-28 12:08:00,Paid Ads,
user_01686,trial_signup,2026-04-14 13:56:00,Paid Ads,
user_01686,onboarding_completed,2026-04-14 17:08:00,Paid Ads,
user_01687,trial_signup,2026-04-29 11:21:00,Content/Blog,
user_01687,onboarding_completed,2026-04-29 13:08:00,Content/Blog,
user_01687,core_feature_used,2026-05-01 01:28:00,Content/Blog,
user_01687,app_session,2026-05-03 23:28:00,Content/Blog,
user_01687,upgraded_to_paid,2026-05-06 00:28:00,Content/Blog,Pro
user_01688,trial_signup,2026-04-29 17:55:00,Paid Ads,
user_01689,trial_signup,2026-03-20 06:25:00,Paid Ads,
user_01689,onboarding_completed,2026-03-20 06:57:00,Paid Ads,
user_01690,trial_signup,2026-04-16 01:12:00,Paid Ads,
user_01690,onboarding_completed,2026-04-16 03:38:00,Paid Ads,
user_01691,trial_signup,2026-05-13 13:11:00,Referral,
user_01692,trial_signup,2026-02-22 12:36:00,Organic Search,
user_01692,onboarding_completed,2026-02-22 13:50:00,Organic Search,
user_01693,trial_signup,2026-02-09 20:25:00,Referral,
user_01693,onboarding_completed,2026-02-09 23:55:00,Referral,
user_01693,core_feature_used,2026-02-11 04:09:00,Referral,
user_01693,app_session,2026-02-14 03:09:00,Referral,
user_01693,app_session,2026-02-16 18:09:00,Referral,
user_01693,upgraded_to_paid,2026-02-24 23:09:00,Referral,Pro
user_01694,trial_signup,2026-01-10 21:06:00,Paid Ads,
user_01695,trial_signup,2026-01-03 01:21:00,Organic Search,
user_01696,trial_signup,2026-04-02 06:47:00,Organic Search,
user_01696,onboarding_completed,2026-04-02 07:46:00,Organic Search,
user_01696,core_feature_used,2026-04-02 12:26:00,Organic Search,
user_01696,upgraded_to_paid,2026-04-05 21:26:00,Organic Search,Starter
user_01696,app_session,2026-04-06 06:26:00,Organic Search,
user_01696,app_session,2026-04-10 21:26:00,Organic Search,
user_01697,trial_signup,2026-02-10 04:10:00,Content/Blog,
user_01697,onboarding_completed,2026-02-10 06:31:00,Content/Blog,
user_01698,trial_signup,2026-05-24 17:40:00,Paid Ads,
user_01698,onboarding_completed,2026-05-24 18:56:00,Paid Ads,
user_01699,trial_signup,2026-01-30 21:09:00,Content/Blog,
user_01700,trial_signup,2026-01-11 04:56:00,Organic Search,
user_01700,onboarding_completed,2026-01-11 06:38:00,Organic Search,
user_01700,core_feature_used,2026-01-11 08:09:00,Organic Search,
user_01700,app_session,2026-01-14 22:09:00,Organic Search,
user_01700,app_session,2026-01-20 16:09:00,Organic Search,
user_01700,app_session,2026-01-23 06:09:00,Organic Search,
user_01701,trial_signup,2026-05-26 11:56:00,Content/Blog,
user_01701,onboarding_completed,2026-05-26 12:22:00,Content/Blog,
user_01702,trial_signup,2026-02-04 19:19:00,Organic Search,
user_01702,onboarding_completed,2026-02-04 23:18:00,Organic Search,
user_01702,core_feature_used,2026-02-06 21:07:00,Organic Search,
user_01702,app_session,2026-02-13 07:07:00,Organic Search,
user_01702,upgraded_to_paid,2026-02-19 23:07:00,Organic Search,Starter
user_01703,trial_signup,2026-05-07 00:39:00,Content/Blog,
user_01704,trial_signup,2026-02-13 11:54:00,Paid Ads,
user_01704,onboarding_completed,2026-02-13 14:10:00,Paid Ads,
user_01704,core_feature_used,2026-02-15 01:51:00,Paid Ads,
user_01704,app_session,2026-02-16 16:51:00,Paid Ads,
user_01704,app_session,2026-02-19 21:51:00,Paid Ads,
user_01704,app_session,2026-02-21 17:51:00,Paid Ads,
user_01704,app_session,2026-02-24 15:51:00,Paid Ads,
user_01704,app_session,2026-02-27 23:51:00,Paid Ads,
user_01705,trial_signup,2026-01-11 08:47:00,Paid Ads,
user_01706,trial_signup,2026-01-21 10:35:00,Referral,
user_01706,onboarding_completed,2026-01-21 14:23:00,Referral,
user_01707,trial_signup,2026-05-27 00:19:00,Paid Ads,
user_01707,onboarding_completed,2026-05-27 04:15:00,Paid Ads,
user_01708,trial_signup,2026-03-11 22:24:00,Paid Ads,
user_01708,onboarding_completed,2026-03-12 01:54:00,Paid Ads,
user_01709,trial_signup,2026-04-19 13:45:00,Content/Blog,
user_01709,onboarding_completed,2026-04-19 15:18:00,Content/Blog,
user_01710,trial_signup,2026-05-06 09:17:00,Paid Ads,
user_01710,onboarding_completed,2026-05-06 11:17:00,Paid Ads,
user_01711,trial_signup,2026-03-23 16:57:00,Organic Search,
user_01711,onboarding_completed,2026-03-23 20:29:00,Organic Search,
user_01711,core_feature_used,2026-03-24 03:57:00,Organic Search,
user_01711,app_session,2026-03-26 14:57:00,Organic Search,
user_01711,upgraded_to_paid,2026-04-03 10:57:00,Organic Search,Pro
user_01712,trial_signup,2026-01-03 23:00:00,Content/Blog,
user_01713,trial_signup,2026-01-19 04:37:00,Organic Search,
user_01713,onboarding_completed,2026-01-19 08:25:00,Organic Search,
user_01714,trial_signup,2026-03-26 21:06:00,Paid Ads,
user_01714,onboarding_completed,2026-03-26 21:25:00,Paid Ads,
user_01715,trial_signup,2026-01-21 05:05:00,Organic Search,
user_01716,trial_signup,2026-04-21 21:14:00,Organic Search,
user_01716,onboarding_completed,2026-04-22 00:22:00,Organic Search,
user_01716,core_feature_used,2026-04-22 22:24:00,Organic Search,
user_01716,app_session,2026-04-25 13:24:00,Organic Search,
user_01716,app_session,2026-04-28 11:24:00,Organic Search,
user_01716,app_session,2026-05-03 06:24:00,Organic Search,
user_01717,trial_signup,2026-01-16 14:11:00,Paid Ads,
user_01717,onboarding_completed,2026-01-16 14:36:00,Paid Ads,
user_01717,core_feature_used,2026-01-17 04:15:00,Paid Ads,
user_01717,app_session,2026-01-22 22:15:00,Paid Ads,
user_01717,app_session,2026-01-25 20:15:00,Paid Ads,
user_01717,upgraded_to_paid,2026-01-30 06:15:00,Paid Ads,Starter
user_01718,trial_signup,2026-02-28 05:25:00,Content/Blog,
user_01718,onboarding_completed,2026-02-28 08:01:00,Content/Blog,
user_01718,core_feature_used,2026-03-01 12:19:00,Content/Blog,
user_01718,upgraded_to_paid,2026-03-03 08:19:00,Content/Blog,Team
user_01718,app_session,2026-03-04 18:19:00,Content/Blog,
user_01718,app_session,2026-03-09 02:19:00,Content/Blog,
user_01718,app_session,2026-03-13 01:19:00,Content/Blog,
user_01719,trial_signup,2026-03-14 05:04:00,Referral,
user_01719,onboarding_completed,2026-03-14 07:15:00,Referral,
user_01719,core_feature_used,2026-03-14 11:32:00,Referral,
user_01719,app_session,2026-03-18 13:32:00,Referral,
user_01719,app_session,2026-03-25 11:32:00,Referral,
user_01719,app_session,2026-03-29 11:32:00,Referral,
user_01720,trial_signup,2026-03-23 18:49:00,Referral,
user_01721,trial_signup,2026-01-17 18:16:00,Paid Ads,
user_01722,trial_signup,2026-04-02 23:51:00,Organic Search,
user_01722,onboarding_completed,2026-04-03 02:03:00,Organic Search,
user_01722,core_feature_used,2026-04-04 11:36:00,Organic Search,
user_01722,app_session,2026-04-10 17:36:00,Organic Search,
user_01722,app_session,2026-04-13 11:36:00,Organic Search,
user_01722,upgraded_to_paid,2026-04-16 22:36:00,Organic Search,Pro
user_01723,trial_signup,2026-03-25 12:29:00,Content/Blog,
user_01724,trial_signup,2026-02-09 04:47:00,Paid Ads,
user_01725,trial_signup,2026-01-07 04:50:00,Paid Ads,
user_01725,onboarding_completed,2026-01-07 08:37:00,Paid Ads,
user_01726,trial_signup,2026-01-04 13:50:00,Paid Ads,
user_01727,trial_signup,2026-02-08 18:11:00,Content/Blog,
user_01727,onboarding_completed,2026-02-08 18:20:00,Content/Blog,
user_01727,core_feature_used,2026-02-09 04:43:00,Content/Blog,
user_01727,app_session,2026-02-11 04:43:00,Content/Blog,
user_01727,app_session,2026-02-15 16:43:00,Content/Blog,
user_01727,upgraded_to_paid,2026-02-23 21:43:00,Content/Blog,Starter
user_01728,trial_signup,2026-05-08 13:27:00,Organic Search,
user_01729,trial_signup,2026-01-16 11:06:00,Organic Search,
user_01729,onboarding_completed,2026-01-16 12:33:00,Organic Search,
user_01730,trial_signup,2026-02-06 07:33:00,Paid Ads,
user_01731,trial_signup,2026-04-17 15:00:00,Content/Blog,
user_01732,trial_signup,2026-03-28 20:19:00,Paid Ads,
user_01733,trial_signup,2026-02-01 19:08:00,Paid Ads,
user_01733,onboarding_completed,2026-02-01 20:40:00,Paid Ads,
user_01734,trial_signup,2026-02-02 11:36:00,Content/Blog,
user_01735,trial_signup,2026-04-25 11:26:00,Organic Search,
user_01735,onboarding_completed,2026-04-25 12:54:00,Organic Search,
user_01736,trial_signup,2026-03-22 20:58:00,Content/Blog,
user_01737,trial_signup,2026-03-13 17:21:00,Paid Ads,
user_01737,onboarding_completed,2026-03-13 18:50:00,Paid Ads,
user_01738,trial_signup,2026-03-24 20:36:00,Content/Blog,
user_01739,trial_signup,2026-03-02 07:31:00,Organic Search,
user_01739,onboarding_completed,2026-03-02 11:23:00,Organic Search,
user_01739,core_feature_used,2026-03-03 22:25:00,Organic Search,
user_01739,app_session,2026-03-08 02:25:00,Organic Search,
user_01739,app_session,2026-03-13 12:25:00,Organic Search,
user_01739,app_session,2026-03-15 04:25:00,Organic Search,
user_01739,app_session,2026-03-19 18:25:00,Organic Search,
user_01740,trial_signup,2026-03-10 02:28:00,Content/Blog,
user_01740,onboarding_completed,2026-03-10 03:22:00,Content/Blog,
user_01741,trial_signup,2026-02-06 11:54:00,Organic Search,
user_01742,trial_signup,2026-02-27 20:00:00,Paid Ads,
user_01742,onboarding_completed,2026-02-27 23:36:00,Paid Ads,
user_01743,trial_signup,2026-03-11 10:31:00,Paid Ads,
user_01744,trial_signup,2026-05-18 06:52:00,Paid Ads,
user_01745,trial_signup,2026-01-31 09:46:00,Organic Search,
user_01745,onboarding_completed,2026-01-31 13:37:00,Organic Search,
user_01745,core_feature_used,2026-02-02 00:11:00,Organic Search,
user_01745,upgraded_to_paid,2026-02-06 04:11:00,Organic Search,Starter
user_01745,app_session,2026-02-06 13:11:00,Organic Search,
user_01745,app_session,2026-02-12 13:11:00,Organic Search,
user_01746,trial_signup,2026-04-18 02:23:00,Organic Search,
user_01746,onboarding_completed,2026-04-18 06:20:00,Organic Search,
user_01747,trial_signup,2026-04-08 17:10:00,Paid Ads,
user_01747,onboarding_completed,2026-04-08 20:29:00,Paid Ads,
user_01747,core_feature_used,2026-04-09 15:19:00,Paid Ads,
user_01747,app_session,2026-04-12 13:19:00,Paid Ads,
user_01747,app_session,2026-04-18 03:19:00,Paid Ads,
user_01747,app_session,2026-04-21 08:19:00,Paid Ads,
user_01748,trial_signup,2026-01-05 03:03:00,Organic Search,
user_01749,trial_signup,2026-04-05 04:20:00,Paid Ads,
user_01750,trial_signup,2026-01-07 20:27:00,Paid Ads,
user_01750,onboarding_completed,2026-01-07 22:13:00,Paid Ads,
user_01750,core_feature_used,2026-01-09 16:14:00,Paid Ads,
user_01750,app_session,2026-01-11 12:14:00,Paid Ads,
user_01750,app_session,2026-01-14 22:14:00,Paid Ads,
user_01750,app_session,2026-01-20 16:14:00,Paid Ads,
user_01750,app_session,2026-01-22 08:14:00,Paid Ads,
user_01750,upgraded_to_paid,2026-01-22 14:14:00,Paid Ads,Starter
user_01751,trial_signup,2026-01-18 04:09:00,Organic Search,
user_01751,onboarding_completed,2026-01-18 04:55:00,Organic Search,
user_01752,trial_signup,2026-04-03 11:21:00,Organic Search,
user_01752,onboarding_completed,2026-04-03 12:53:00,Organic Search,
user_01753,trial_signup,2026-05-20 01:33:00,Paid Ads,
user_01753,onboarding_completed,2026-05-20 05:00:00,Paid Ads,
user_01754,trial_signup,2026-01-23 06:28:00,Organic Search,
user_01754,onboarding_completed,2026-01-23 09:48:00,Organic Search,
user_01755,trial_signup,2026-03-03 01:41:00,Organic Search,
user_01756,trial_signup,2026-02-27 15:02:00,Organic Search,
user_01756,onboarding_completed,2026-02-27 18:21:00,Organic Search,
user_01756,core_feature_used,2026-02-28 04:56:00,Organic Search,
user_01756,app_session,2026-03-02 20:56:00,Organic Search,
user_01756,app_session,2026-03-06 06:56:00,Organic Search,
user_01756,app_session,2026-03-11 02:56:00,Organic Search,
user_01756,app_session,2026-03-17 14:56:00,Organic Search,
user_01756,app_session,2026-03-19 06:56:00,Organic Search,
user_01757,trial_signup,2026-04-17 17:04:00,Paid Ads,
user_01757,onboarding_completed,2026-04-17 19:39:00,Paid Ads,
user_01757,core_feature_used,2026-04-18 11:29:00,Paid Ads,
user_01757,app_session,2026-04-19 22:29:00,Paid Ads,
user_01757,app_session,2026-04-26 00:29:00,Paid Ads,
user_01757,app_session,2026-05-01 11:29:00,Paid Ads,
user_01758,trial_signup,2026-04-12 06:09:00,Content/Blog,
user_01758,onboarding_completed,2026-04-12 10:08:00,Content/Blog,
user_01759,trial_signup,2026-03-10 17:23:00,Paid Ads,
user_01759,onboarding_completed,2026-03-10 18:08:00,Paid Ads,
user_01760,trial_signup,2026-03-07 10:12:00,Referral,
user_01760,onboarding_completed,2026-03-07 11:23:00,Referral,
user_01760,core_feature_used,2026-03-09 07:57:00,Referral,
user_01760,app_session,2026-03-10 21:57:00,Referral,
user_01760,app_session,2026-03-16 17:57:00,Referral,
user_01761,trial_signup,2026-02-22 05:07:00,Referral,
user_01761,onboarding_completed,2026-02-22 08:37:00,Referral,
user_01761,core_feature_used,2026-02-22 22:49:00,Referral,
user_01761,app_session,2026-02-28 21:49:00,Referral,
user_01762,trial_signup,2026-02-24 18:52:00,Content/Blog,
user_01762,onboarding_completed,2026-02-24 20:55:00,Content/Blog,
user_01762,core_feature_used,2026-02-26 15:49:00,Content/Blog,
user_01762,app_session,2026-03-01 21:49:00,Content/Blog,
user_01763,trial_signup,2026-02-25 05:55:00,Organic Search,
user_01763,onboarding_completed,2026-02-25 08:07:00,Organic Search,
user_01764,trial_signup,2026-03-25 14:25:00,Paid Ads,
user_01764,onboarding_completed,2026-03-25 15:12:00,Paid Ads,
user_01765,trial_signup,2026-03-15 21:54:00,Paid Ads,
user_01766,trial_signup,2026-01-28 00:54:00,Organic Search,
user_01766,onboarding_completed,2026-01-28 01:11:00,Organic Search,
user_01767,trial_signup,2026-01-01 09:28:00,Content/Blog,
user_01767,onboarding_completed,2026-01-01 11:58:00,Content/Blog,
user_01768,trial_signup,2026-04-05 06:41:00,Organic Search,
user_01768,onboarding_completed,2026-04-05 08:34:00,Organic Search,
user_01769,trial_signup,2026-03-13 13:41:00,Paid Ads,
user_01769,onboarding_completed,2026-03-13 17:03:00,Paid Ads,
user_01769,core_feature_used,2026-03-14 01:24:00,Paid Ads,
user_01769,app_session,2026-03-17 15:24:00,Paid Ads,
user_01769,app_session,2026-03-19 18:24:00,Paid Ads,
user_01770,trial_signup,2026-01-08 15:11:00,Referral,
user_01770,onboarding_completed,2026-01-08 15:38:00,Referral,
user_01771,trial_signup,2026-05-29 22:35:00,Paid Ads,
user_01771,onboarding_completed,2026-05-29 22:45:00,Paid Ads,
user_01772,trial_signup,2026-02-09 06:04:00,Paid Ads,
user_01772,onboarding_completed,2026-02-09 07:45:00,Paid Ads,
user_01772,core_feature_used,2026-02-10 17:52:00,Paid Ads,
user_01772,app_session,2026-02-15 06:52:00,Paid Ads,
user_01772,app_session,2026-02-17 06:52:00,Paid Ads,
user_01773,trial_signup,2026-01-17 08:45:00,Organic Search,
user_01773,onboarding_completed,2026-01-17 10:52:00,Organic Search,
user_01773,core_feature_used,2026-01-18 05:16:00,Organic Search,
user_01773,upgraded_to_paid,2026-02-01 11:16:00,Organic Search,Starter
user_01774,trial_signup,2026-01-01 20:02:00,Paid Ads,
user_01775,trial_signup,2026-04-22 17:44:00,Content/Blog,
user_01775,onboarding_completed,2026-04-22 18:48:00,Content/Blog,
user_01776,trial_signup,2026-03-15 11:05:00,Referral,
user_01776,onboarding_completed,2026-03-15 13:06:00,Referral,
user_01777,trial_signup,2026-04-06 21:57:00,Paid Ads,
user_01777,onboarding_completed,2026-04-07 00:23:00,Paid Ads,
user_01778,trial_signup,2026-03-30 13:11:00,Organic Search,
user_01778,onboarding_completed,2026-03-30 14:51:00,Organic Search,
user_01778,core_feature_used,2026-03-31 14:44:00,Organic Search,
user_01778,app_session,2026-04-03 11:44:00,Organic Search,
user_01778,upgraded_to_paid,2026-04-05 18:44:00,Organic Search,Starter
user_01778,app_session,2026-04-08 08:44:00,Organic Search,
user_01778,app_session,2026-04-13 21:44:00,Organic Search,
user_01778,app_session,2026-04-17 10:44:00,Organic Search,
user_01779,trial_signup,2026-04-30 14:48:00,Paid Ads,
user_01779,onboarding_completed,2026-04-30 17:47:00,Paid Ads,
user_01779,core_feature_used,2026-04-30 20:52:00,Paid Ads,
user_01779,app_session,2026-05-07 00:52:00,Paid Ads,
user_01779,app_session,2026-05-12 10:52:00,Paid Ads,
user_01780,trial_signup,2026-02-10 18:08:00,Content/Blog,
user_01781,trial_signup,2026-04-12 02:52:00,Referral,
